"school_id"|"name"|"address"|"country"|"city"|"county"|"postcode"|"tel"|"fax"|"website"|"email"|"schooltype"|"si"|"sp"|"ra"|"pupilno"|"boarderno"|"boarderage"|"lastupdate"|"staffid"|"remarks"|"lat"|"lng"|"childvisaage"|"case"|"case"|"case"|"loginname"|"loginpassword"|"keyword"
30141|"Bury Grammar School"|"Tenterden Street"|"UK"|"Bury"|"Greater Manchester"|"BL9 0HN"|"+44 (0)161 696 8600"|""|"http://www.burygrammar.com/"|"schooloffice@burygrammar.com"|"Co-Ed"|"Independent School"|""|""|1194|0|"Day (3-18)"|"20220111144856"|"AA00078"|"Boys and girls taught separately (diamond structure)"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30005|"Sussex Summer Schools"|"29 Shorncliffe Road"|"UK"|"Folkestone"|"Kent"|"CT20 2NB"|"44 14 2481 5255"|""|"www.sussexsummerschools.com/index.php"|"bookings@sussexsummerschools.com"|"Co-Ed"|""|""|""|0|0|""|"20131030103859"|"AA00027"|""|51.082037|1.166123|17|"Y"|"Y"|"N"|""|"***********************"|""
30135|"The Mall School"|"185 Hampton Road"|"UK"|"Twickenham"|"Twickenham"|"TW2 5NQ"|"+44 (0)20 8977 2523"|""|"http://www.themallschool.org.uk/"|"reception@themallschool.org.uk"|"Boys"|"Independent School"|""|""|189|0|"Day (4-11)"|"20211127163915"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30129|"Hornsby House School"|"Hearnville Road"|"UK"|"London"|"London"|"SW12 8RS"|"+44 (0)20 8673 7573"|""|"http://www.hornsbyhouse.org.uk/"|"school@hornsbyhouse.org.uk"|"Co-Ed"|"Independent School"|""|""|429|0|"Day (4-11)"|"20230817163042"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
663|"Edinburgh School of English"|"271 Canongate"|"UK"|"The Royal Mile"|"Edinburgh"|"EH8 8BQ"|"44 131 557 9200"|"44 131 557 9192"|"www.edinburghschoolofenglish.com"|"info@edinburghschoolofenglish.com"|"Co-Ed"|""|""|""|0|0|""|"20151106174632"|"AA00027"|""|0|0|17|"N"|"Y"|"Y"|""|"***********************"|""
689|"Sidmouth International School"|""|"UK"|"Sidmouth"|"Devon"|"EX10 8EN"|"44 13 9551 6754"|"44 13 9557 9270"|"www.sidmouth-int.co.uk"|"efl@sidmouth-int.co.uk"|"Co-Ed"|"Independent School"|""|"Non denominational"|0|0|""|"20200225170205"|"AA00078"|"20200225: English learning school - Open all year for long and short stays and offer a wide range of courses for students of all language levels from 14 years old. Junior department (8-13 years) offers spring and summer courses"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30105|"Holy Cross Preparatory School"|"George Road"|"UK"|"Kingston Upon Thames"|"Surrey"|"KT2 7NU"|"+44 (0)20 8942 0729"|""|"https://www.holycrossprepschool.co.uk/"|"secretary@holycrossprep.com"|"Girls"|""|""|""|281|0|"Day (4-11)"|"20210720170329"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30116|"Ravenscourt Park Preparatory School"|"16 Ravenscourt Avenue"|"UK"|"London"|"London"|"W6 0SL"|"44 020 8846 9153"|""|"https://www.rpps.co.uk/"|"office@rpps.co.uk"|"Co-Ed"|"Independent School"|"Prep"|""|412|0|"Day (4-11)"|"20210807095631"|"AA00078"|"Day school"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30106|"Glendower Preparatory School"|"86/87 Queen’s Gate"|"UK"|"South Kensington"|"London"|"SW7 5JX"|"44 020 7370 1927"|""|"https://www.glendowerprep.org/"|"office@glendowerprep.org"|"Girls"|""|""|""|250|0|"Day (4-11)"|"20210720171314"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30107|"Kensington Prep School GDST"|"596 Fulham Road"|"UK"|"London"|"London"|"SW6 5PA"|"44 020 7731 9300"|""|"https://www.kensingtonprep.gdst.net/"|"enquiries@kenprep.gdst.net"|"Girls"|""|""|""|298|0|"Day (4-11)"|"20210720172038"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
628|"Buckswood St George's"|"Westwood House, 7 Holmesdale Gardens"|"UK"|"Hastings"|"East Sussex"|"TN34 1LY"|"44 14 2481 3696"|""|"www.buckswoodstgeorges.co.uk"|""|"Co-Ed"|""|""|""|0|0|""|"20200228152638"|"AA00078"|"Provides summer and English courses
same group as Buckswood School"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30118|"Abingdon Preparatory School"|"Josca's House, Kingston Road, Frilford,"|"UK"|"Abingdon"|"Oxfordshire"|"OX13 5NX"|"44 01865 391570"|""|"https://www.abingdon.org.uk/prep"|"school.sec@abingdonprep.org.uk"|"Boys"|"Independent School"|"Prep"|""|245|0|"Day (4-13)"|"20210914144110"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30115|"Twickenham Prep School"|"43 High Street"|"UK"|"Hampton"|"Hampton"|"TW12 2SA"|"44 020 8979 6216"|""|"https://twickenhamprep.org.uk/"|"office@twickenhamprep.co.uk"|"Co-Ed"|"Independent School"|"Prep"|""|283|0|"Day (4-13)"|"20210806103521"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
630|"Oxford International Study Centre"|""|"UK"|"-"|"-"|"-"|"44 18 6520 1009"|"44 18 6520 1006"|"www.oxintstudycentre.com"|""|"Co-Ed"|""|""|""|0|0|""|"20140318170638"|"AA00044"|"[18Mar14] 
Offer a very wide range of programmes including:
• English Language at various levels 
• School holiday revision 
• Pre-university 
• Pre-boarding school 
• Oxford Summer Experience (a cultural programme for those fluent in English) 
• Business programmes 
• Specially designed programmes for individuals and groups"|51.75129|-1.25708|17|"Y"|"Y"|"Y"|""|"***********************"|""
581|"Westgate School"|"Cheriton Road"|"UK"|"Winchester"|"Hampshire"|"SO22 5AZ"|""|""|"www.westgate.hants.sch.uk/"|""|"Co-Ed"|"Stabis School"|"Senior"|""|1150|35|"Day (4-16)"|"20200226122642"|"AA00078"|"20191017: No boarding facilities
boarding for girls only"|0|0|17|"N"|"Y"|"N"|""|"***********************"|"Non-comm"
30079|"Fulham School"|"200 Greyhound Road"|"UK"|"London"|"London"|"W14 9SD"|"44 020 7386 2444"|""|"https://fulham.school/"|"admin@fulham.school"|"Co-Ed"|""|""|""|722|0|"Day (4-18)"|"20210427184127"|"AA00078"|"20210427: Fulham Senior has recently moved to a new site on Chesilton Road, Fulham SW6 5AA and will also be opening Sixth Form this September, 2021."|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
665|"EduWise Macau Ltd"|"Rm 1709, 1-3 Rua Pedro Jose Lobo, Luso International Bank Building"|"Macau"|"-"|"-"|""|"853 2871 5989"|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20131228153330"|"AA00025"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
666|"British Summer School (Formerly Exsportise)"|"Aberdeen House, South Road"|"UK"|"Haywards Heath"|"West Sussex"|"RH16 4NG"|"44 14 4444 4777"|"44 14 4444 4744"|"www.britishsummerschool.co.uk"|"admin@britishsummerschool.co.uk"|"Co-Ed"|"Summer School"|""|""|0|0|""|"20220315114245"|"AA00078"|"20220315: Formerly known as Exsportise"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30143|"Manchester High School for Girls"|"Grangethorpe Road"|"UK"|"Manchester"|"Greater Manchester"|"M14 6HS"|"+44 (0)161 224 0447"|""|"http://www.manchesterhigh.co.uk/"|"administration@mhsg.manchester.sch.uk"|"Girls"|"Independent School"|""|""|981|0|"Day (4-18)"|"20220111145756"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30154|"The Harrodian School"|"Lonsdale Road"|"UK"|"London"|"London"|"SW13 9QN"|"44 020 8762 6321"|""|"https://www.harrodian.com/"|"admin@harrodian.com"|"Co-Ed"|"Independent School"|""|""|1000|0|"Day (4-18)"|"20221125115658"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
360|"Pipers Corner School"|"Great Kingshill"|"UK"|"High Wycombe"|"Buckinghamshire"|"HP15 6LP"|"44 14 9471 8255"|"44 14 9471 9806"|"www.piperscorner.co.uk"|"theschool@piperscorner.co.uk"|"Girls"|"Independent School"|"All"|"Church of England"|568|0|"Day (4-18)"|"20200225151613"|"AA00078"|"[4Aug14] no longer going to be in a position to offer places to any overseas-based students due to a decision that has been taken by our Board of Governors regarding school status. From September 2015 school will be a DAY only school. Whilst the closure of Boarding provision is not coming into effect until July 2015, the Governors have taken the decision that school will NOT accept any new boarders with immediate effect. 

SLN : 37MVHGFW1

********Pipers Corner is closing their boarding from July 2015.********"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
292|"Living Learning English"|"20 Portland Square"|"UK"|"Bristol"|"Bristol"|"BS2 8SJ"|"44 11 7904 2483"|"44 11 7904 2483"|"www.livingenglish.com"|"info@livingenglish.com"|"Co-Ed"|""|""|""|0|0|""|"20131227135806"|"AA00025"|"[18 Jan 2013] now offer courses for families in Bristol, please refer to 'English for Families' in server

24 hours emergency contact number 44 7766 798 679
 other email used: intern@livingenglish.com and admin@livingenglish.com
 
School's old address (20 Portland Square, Bristol, BS2 8SJ) will be obsolete w.e.f. 31 Aug 2012:"|51.461321|-2.586064|17|"Y"|"Y"|"Y"|""|"***********************"|""
650|"Project International"|"114a Regent Street, Royal Leamington Spa"|"UK"|"-"|"Warwickshire"|"CV32 4NR"|"+44 (0) 333 123 0044"|"44 20 7916 8586"|"www.projectinternational.uk.com"|"info@projectinternational.uk.com"|"Co-Ed"|""|""|""|0|0|""|"20221103103932"|"AA00078"|"Summer Schools
20221103: new address: 114a Regent Street, Royal Leamington Spa, Warwickshire, CV32 4NR, United Kingdom
old address: 20 Fitzroy Square, London & Greater London, W1T 6EJ

new contact no.: +44 (0) 333 123 0044
old contact no.: 44 20 7916 8580 / 85281 / 2522"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
642|"ZZZ - TEST ONLY"|""|""|""|""|""|""|""|""|""|""|""|""|""|0|0|""|"20120806190152"|""|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30132|"Notting Hill & Ealing High School GDST"|"2 Cleveland Road"|"UK"|"Ealing"|"London"|"W13 8AX"|"+44 (0)20 8799 8400"|""|"http://www.nhehs.gdst.net/"|"enquiries@nhehs.gdst.net"|"Girls"|"Independent School"|""|""|907|0|"Day (4-18)"|"20211123100338"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30092|"Royal Grammar School Worcester"|"Upper Tything Worcester"|"UK"|"Worcestershire"|"Worcestershire"|"WR1 1HP"|"44 01905 613391"|""|"www.rgsw.org.uk"|"office@rgsw.org.uk"|"Co-Ed"|""|""|""|801|0|"Day (2-18)"|"20210303104751"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30193|"Walthamstow Hall"|"Holly Bush Lane"|"UK"|"Sevenoaks"|"Kent"|"TN13 3UL"|"+44 (0)1732 451334"|""|"http://www.walthamstow-hall.co.uk/"|"headmistress@whall.school"|"Girls"|"Independent School"|""|""|537|0|"Day (2-18)"|"20230218101321"|"AA00078"|"for exam"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30139|"Oldham Hulme Grammar School"|"Chamber Road"|"UK"|"Oldham"|"Greater Manchester"|"OL8 4BX"|"+44 (0)161 624 4497"|""|"https://www.ohgs.co.uk/#"|"admin@ohgs.co.uk"|"Co-Ed"|"Independent School"|""|""|795|0|"Day (2-18)"|"20220111143948"|"AA00078"|"Boys and girls taught separately (diamond structure)"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
201|"Gosfield School"|"Halstead Road, Gosfield"|"UK"|"Halstead"|"Essex"|"CO9 1PF"|"44 17 8747 4040"|"44 17 8747 8228"|"www.gosfieldschool.org.uk/"|"admissions@gosfieldschool.org.uk"|"Co-Ed"|"Independent School"|"All"|"Non denominational"|257|0|"Day (2-18)"|"20200222205547"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|"value_for_money, friendly, down_to_earth"
477|"St. David's School"|"Woodcote Valley Road"|"UK"|"Purley"|"Surrey"|"CR8 3AL"|""|""|"www.stdavidsschool.co.uk"|""|"Girls"|"Independent School"|"All"|""|150|0|"Day (3-11)"|"20200225172206"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30213|"Brighton College Prep Kensington"|"10 Prince's Gardens"|"UK"|"London"|"London"|"SW7 1ND"|"+44 (0)20 7591 4620"|""|"https://www.brightoncollegeprepkensington.co.uk/"|"info@brightoncollgeprepkensington.co.uk"|"Co-Ed"|"Independent School"|"P"|""|278|0|"Day (3-11)"|"20240719121522"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30127|"Hampton Pre-Prep & Prep School"|"Gloucester Road"|"UK"|"Hampton"|"Hampton"|"TW12 2UQ"|"+44 (0)20 8979 1844"|""|"https://hamptonprep.org.uk/"|"Secretary@hamptonprep.org.uk"|"Boys"|"Independent School"|""|""|228|0|"Day (3-11)"|"20211118161749"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30157|"Cheadle Hulme School"|"Claremont Rd, Cheadle Hulme,"|"UK"|"Cheadle"|"Cheshire"|"SK8 6EF"|"44 01614883330"|""|"cheadlehulmeschool.co.uk"|"enquiries@chschool.co.uk"|"Co-Ed"|"Independent School"|""|""|1542|0|"Day (3-11)"|"20240625115614"|"AA00115"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30117|"Lancing College Preparatory School Hove"|"The Droveway"|"UK"|"Hove"|"East Sussex"|"BN3 6LU"|"+44 (0)1273 503452"|""|"www.lancingcollege.co.uk/prep-hove"|"hove@lancing.org.uk"|"Co-Ed"|"Independent School"|"Prep"|""|275|0|"Day (3-13)"|"20210907105016"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30128|"King's House School"|"68 King's Road"|"UK"|"Richmond"|"Surrey"|"TW10 6ES"|"+44 (0)20 8940 1878"|""|"https://kingshouseschool.org/"|"schooloffice@kingshouseschool.org"|"Boys"|"Independent School"|""|""|439|0|"Day (3-13)"|"20211118162356"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
692|"St. Dominic's Priory School"|"21 Station Road"|"UK"|"Stone"|"Staffordshire"|"ST15 8EN"|"44 17 8581 4181"|"44 17 8581 9361"|"www.stdominicspriory.co.uk"|"info@stdominicspriory.co.uk"|"Girls"|"Independent School"|"All"|"Catholic"|163|0|"Day (3-16)"|"20200225172336"|"AA00078"|"have boys upto 11 years old, day school"|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"school_near_town, chinese_few, value_for_money"
30147|"Solihull School"|"793 Warwick Road"|"UK"|"Solihull"|"West Midlands"|"B91 3DJ"|"+44 (0)121 705 0958"|""|"http://www.solsch.org.uk/"|"admin@solsch.org.uk"|"Co-Ed"|"Independent School"|""|""|1208|0|"Day (3-18)"|"20220223154125"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30090|"St Helen’s School"|"Eastbury Road"|"UK"|"Northwood"|"London"|"HA6 3AS"|"44 01923 843210"|""|"https://www.sthelens.london/"|"enquiries@sthelens.london"|"Girls"|""|""|""|1152|0|"Day (3-18)"|"20201229153423"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30006|"Sutton High School"|"55 Cheam Road"|"UK"|"Sutton"|"Surrey"|"SM1 2AX"|"44 20 8642 0594"|""|"http://www.suttonhigh.gdst.net/"|"office@sut.gdst.net"|"Girls"|""|""|""|573|0|"Day (3-18)"|"20200228141133"|"AA00078"|""|0|0|17|"N"|"N"|"N"|""|"***********************"|""
30111|"Abbey School (The)"|"17 Kendrick Road"|"UK"|"Reading"|"Berkshire"|"RG1 5DZ"|"+44 (0)118 987 2256"|""|"https://theabbey.co.uk/"|"schooloffice@theabbey.co.uk"|"Girls"|"Independent School"|""|""|1007|0|"Day (3-18)"|"20221122164629"|"AA00007"|"20221122: non-comm school"|0|0|17|"N"|"N"|"N"|""|"***********************"|""
30113|"Nottingham Girls' High School GDST"|"9 Arboretum Street"|"UK"|"Nottingham"|"Nottinghamshire"|"NG1 4JB"|"+44 (0)115 941 7663"|""|"https://nottinghamgirlshigh.gdst.net/"|"enquiries@not.gdst.net"|"Girls"|"Independent School"|""|""|696|0|"Day (3-18)"|"20210731144614"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30137|"St Dunstan's College"|"Stanstead Road"|"UK"|"London"|"London"|"SE6 4TY"|"44 020 8516 7200"|""|"http://www.stdunstans.org.uk/"|"collegeoffice@stdunstans.org.uk"|"Co-Ed"|"Independent School"|""|""|1012|0|"Day (3-18)"|"20211217111534"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
191|"George Watson's College"|"Colinton Road"|"UK"|"Edinburgh"|"East Lothian"|"EH10 5EG"|"44 13 1446 6000"|"44 13 1446 6090"|"www.gwc.org.uk"|""|"Co-Ed"|"Independent School 1"|""|"Inter denominational"|2466|0|"Day (3-18)"|"20241207174255"|"AA00107"|"Day School"|0|0|17|"Y"|"Y"|"N"|""|"***********************"|"IB"
30097|"St. Bede's College"|"Alexandra Park"|"UK"|"Manchester"|"Manchester"|"M16 8HX"|"44 0161 226 3323"|""|"sbcm.co.uk"|"enquiries@stbedescollege.co.uk"|"Co-Ed"|""|""|""|735|0|"Day (3-18)"|"20210506181429"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30102|"St. Paul's Girls' School"|"Brook Green"|"UK"|"Hammersmith"|"London"|"W6 7BS"|"44 (0)20 7603 2288"|""|"https://spgs.org/"|"frontoffice@spgs.org"|"Girls"|"Independent School 1"|"S"|"All Faiths"|806|0|"Day (11-18)"|"20241207182223"|"AA00011"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30120|"Surbiton High School"|"Surbiton Crescent"|"UK"|"Kingston upon Thames"|"Surrey"|"KT1 2JT"|"+44 (0)20 8546 5245"|""|"https://www.surbitonhigh.com/senior/"|"surbiton.high@surbitonhigh.com"|"Girls"|"Independent School"|""|""|1065|0|"Day (11-18)"|"20210924162456"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30082|"Reigate Grammar School"|"Reigate Road"|"United Kingdom"|"Reigate"|"Surrey"|"RH2 0QS"|"44 01737 222231"|""|"https://www.reigategrammar.org/"|"info@reigategrammar.org"|"Co-Ed"|""|""|""|1057|0|"Day (11-18)"|"20201125150455"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30084|"Hampton School"|"Hanworth Road"|"UK"|"Hampton"|"Middlesex"|"TW12 3HD"|"+44 (0)20 8979 5526"|""|"https://hamptonschool.org.uk/"|"info@hamptonschool.org.uk"|"Boys"|""|""|""|1337|0|"Day (11-18)"|"20201128114453"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30028|"Oxford Summer College"|"Belsyre Court, 57 Woodstock road"|"UK"|"Oxford"|"Oxfordshire"|"OX2 6HJ"|"44 18 6580 7140"|""|"www.oxfordsummercollege.ac"|"info@oxfordsummercollege.ac"|"Co-Ed"|"Summer"|""|""|0|0|""|"20200225145259"|"AA00078"|"20200225: Invalid web address. No search results for ""Oxford Summer College""."|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
129|"Colston's School"|"Bell Hill, Stapleton"|"UK"|"Bristol"|"Bristol"|"BS16 1BJ"|"44 11 7965 5207"|"44 11 7958 5652"|"www.colstons.bristol.sch.uk"|"schooladmin@colstons.bristol.sch.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|525|0|"Day (11-18)"|"20200222181058"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30103|"Alleyn's School"|"Townley Road"|"UK"|"London"|"London"|"SE22 8SU"|"44 020 8557 1500"|""|"www.alleyns.org.uk"|"reception@alleyns.org.uk"|"Co-Ed"|"Independent School"|""|""|1059|0|"Day (11-18)"|"20211204164605"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30121|"Royal Grammar School Guildford"|"High Street"|"UK"|"Guildford"|"Surrey"|"GU1 3BB"|"+44 (0)1483 880600"|""|"http://www.rgs-guildford.co.uk/"|"rgs-office@rgsg.co.uk"|"Boys"|"Independent School"|""|""|974|0|"Day (11-18)"|"20211010103330"|"AA00078"|"Prep (Ages 3-11). Pupil No - 974 pupils includes senior school only."|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30071|"Colchester County High School For Girls"|"Norman Way"|"United Kingdom"|"Colchester"|"Essex"|"CO3 3US"|"44 01206 576973"|"44 01206 769302"|"www.cchsg.com"|"office@cchsg.com"|"Girls"|"Stabis"|""|""|800|0|"Day (11-18)"|"20200507101904"|"AA00078"|"Day school, no boarding"|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30046|"Hereford Cathedral School"|"Old Deanery, The Cathedral Close"|"UK"|"Hereford"|"Herefordshire"|"HR1 2NG"|"01432363522"|""|"https://www.herefordcs.com/"|"schoolsec@herefordcs.com"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|774|31|"Day (11-19)"|"20230630210900"|"AA00078"|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30059|"Fine Arts College"|"Centre Studios, 41 - 43 Englands Lane"|"United Kingdom"|"London"|"London"|"NW3 4YD"|"+44 (0)20 7586 0312"|""|"www.hampsteadfinearts.com"|"mail@hampsteadfinearts.com"|"Co-Ed"|""|""|""|204|0|"Day (14-19)"|"20200227143858"|"AA00078"|"Co-ed day school for pupils aged 14-19 who follow GCSE programmes in Y10 & 11, and A Level or portfolio programmes in the sixth form."|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
654|"Mander Portman Woodward (MPW)"|"MPW China Office, Room 1502, Portman Tower"|"China"|"No.48 North Caihong Road, Ningbo, Zhejiang"|"Zhejiang"|"315040"|"86 574 8774 2358"|"86 574 8774 2368"|"www.mpw.co.uk"|"international@mpw.co.uk"|"Co-Ed"|""|""|"Non denominational"|606|0|"Day (14-20)"|"20200227163441"|"AA00078"|"3 campuses:
 
MPW London
 90-92 Queen's Gate, London SW7 5AB
 tel: 44 207 835 1355
 
MPW Birmingham
 17-18 Greenfield Crescent, Birmingham B15 3AU
 tel: 44 121 454 6433
 
MPW Cambridge
 3-4 Brookside, Cambridge CB2 1JE
 tel: 44 1223 350 158
 MPW Licence number 7YTJR3CX9
 


--------------------------------------------------------------------------------




FEE"|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
30025|"Experio Study Abroad"|"8 Northumberland Avenue"|"England"|"London"|"Greater London"|"WC2N 5BY"|""|""|"experiolife.com/experio-summer"|"enquiries@experiolife.com"|"Co-Ed"|""|""|""|0|0|""|"20180727162105"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
30208|"The Roche School"|"11 Frogmore"|"UK"|"Wandsworth"|"London"|"SW18 1HW"|"+44 2088770823"|""|"https://therocheschool.com/"|"office@therocheschool.com"|"Co-Ed"|"Independent School"|""|""|267|0|"Day (2-11)"|"20240424101348"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
421|"Rydal Penrhos Prep School"|"Pwllycrochan Avenue, Colwyn Bay"|"UK"|"Colwyn"|"North Wales"|"LL29 7BP"|""|""|"www.rydalpenrhos.com"|"prep@rydal-penrhos.com"|"Co-Ed"|"Independent School 1"|"Prep_S"|"Methodist"|126|0|"Day (2-11)"|"20200623104748"|"AA00006"|"20200220: Rydal Penrhos Senior School (SCID:422) is the senior school of Rydal Penrhos Prep School."|0|0|17|"Y"|"Y"|"N"|""|"***********************"|""
30209|"Hurlingham School"|"122 Putney Bridge Road"|"UK"|"Putney"|"London"|"SW15 2NQ"|"44 020 8874 7186"|""|"http://www.hurlinghamschool.co.uk/"|"admin@hurlinghamschool.co.uk"|"Co-Ed"|"Independent School"|""|""|355|0|"Day (2-11)"|"20240424103015"|"AA00078"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
