"school_id"|"name"|"address"|"country"|"city"|"county"|"postcode"|"tel"|"fax"|"website"|"email"|"schooltype"|"si"|"sp"|"ra"|"pupilno"|"boarderno"|"boarderage"|"lastupdate"|"staffid"|"remarks"|"lat"|"lng"|"childvisaage"|"case"|"case"|"case"|"loginname"|"loginpassword"|"keyword"
84|"King's School, Bruton"|"The Plox"|"UK"|"35"|"Somerset"|"BA10 0ED"|"1749 814 200"|"1749 813 426"|"www.kingsbruton.com/"|"office@kingsbruton.com"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|316|224|"13-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
85|"King's School, Grantham"|"Brook Street"|"UK"|"25"|"Lincolnshire"|"NG31 6RP"|"1476 563180"|"1476 590953"|"kingsgrantham.8m.com"|"kingssch@hotmail.com"|"Boys"|"Stabis School"|"Senior"|""|885|60|"11-16"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
3710|"FunTech Summer"|"High Street"|"UK"|"Maidenhead"|"Berkshire"|"SL6 1QL"|"44 16 2862 1215"|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20170516102818"|"AA00065"|""|0|0|17|"N"|"Y"|"N"|""|"***********************"|""
86|"Kings' School Winchester"|"Romsey Road"|"UK"|"17"|"Hampshire"|"SO22 5PN"|"1962 861161"|"1962 849 224"|"www.kings-winchester.hants.sch.uk"|""|"Boys"|"Stabis School"|"Senior"|""|1500|30|"11-16"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
87|"Kingsley School"|"Northdown Road"|"UK"|"11"|"Devon"|"EX39 3LY"|"+44 1237 426200"|"+44 1237 425981"|"www.kingsleyschoolbideford.co.uk"|"admissions@kingsleyschoolbideford.co.uk"|"Co-Ed"|"Independent School"|"All"|"Methodist"|322|76|"7-19"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
88|"Kingsmead School"|"Bertram Drive,Hoylak"|""|"0"|"Devon"|"CH47 0LL"|"151 632 3156"|"151 632 0302"|"www.kingsmeadschool.com/"|"enquiries@kingsmeadschool.com"|"Co-Ed"|"Independent School"|"All"|"Church of England"|214|22|"6-16"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
89|"Kingswood School"|"Lansdown"|"UK"|"1"|"Bath & NE Somerset"|"BA1 5RG"|"1225 734 200"|"1225 734 305"|"www.kingswood.bath.sch.uk"|"lw@kingswood.bath.sch.uk"|"Co-Ed"|"Independent School"|"Senior"|"Methodist"|671|148|"7-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
90|"Lady Manners School"|"Shutts Lane"|"UK"|"10"|"Derbyshire"|"DE45 1JA"|"1629 812671 "|"1629 814984"|"www.ladymanners.org.uk"|"info@ladymanners.derbyshire.sch.uk"|""|"Stabis School"|"Senior"|""|0|0|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
91|"Lancaster Royal Grammar School"|"East Road"|"UK"|"23"|"Lancashire"|"LA1 3EF"|"1524 580600 "|"1524 847947"|"www.lrgs.org.uk"|""|"Boys"|"Stabis School"|"Senior"|""|957|180|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
92|"Lancing College"|""|"UK"|"41"|"West Sussex"|"BN15 0RW"|"1273 452 213"|""|"www.lancingcollege.co.uk"|"admissions@lancing.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|527|329|"13-18"|"20120806190149"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
93|"Lancing College"|"."|"UK"|"41"|"West Sussex"|"BN15 0RW"|"1273 452 213"|""|"www.lancingcollege.co.uk"|"admissions@lancing.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|527|329|"13-18"|"20130105113437"|"AA00032"|"Football
 SLN : E0MTY0AP4"|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
94|"Lansdowne College"|"40-44 Bark Place"|"UK"|"26"|"London & Greater London"|"W2 4AT"|"207 616 4400"|"207 616 4401"|"www.lansdownecollege.com"|"education@lansdownecollege.com"|"Co-Ed"|""|"Senior"|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
95|"Leeds English Language School"|"Victoria Lodge, 115 Victoria Road"|"UK"|"23"|"Lancashire"|"LS6 1DR"|"113 275 1964"|"113 294 7772"|"www.leedsenglish.com"|"info@leedsenglish.com"|"Co-Ed"|""|"Senior"|""|0|0|"16-20"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
96|"Leicester College"|"Leicester College"|"UK"|"24"|"Leicestershire"|""|"0116 224 2240"|""|"www.leicestercollege.ac.uk"|"info@leicestercollege.ac.uk"|"Co-Ed"|""|""|""|26000|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
97|"Leighton Park School"|"Shinfield Road"|"UK"|"3"|"Berkshire"|"RG2 7ED"|"118 987 9600"|"118 987 9625"|"www.leightonpark.com"|"info@leightonpark.com"|"Co-Ed"|"Independent School"|"Senior"|"Quaker"|486|157|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
98|"Leys School (The)"|"Trumpington Road"|"UK"|"6"|"Cambridgeshire"|"CB2 7AD"|""|""|"www.theleys.net"|""|"Co-Ed"|"Independent School"|"Senior"|"Methodist"|560|383|"11-18"|"20120806190152"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
99|"Limavady College"|"Main Street Limavady"|""|"0"|"Berkshire"|"BT49 0EX"|"028 7127 8700"|"028 7776 1018"|"www.limavady.ac.uk"|""|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
100|"Lime House School"|"Holm Hill, Dalston"|"UK"|"9"|"Cumbria"|"CA5 7BX"|"1228 710 225"|"1228 710 508"|"www.limehouseschool.co.uk"|"headmaster@limehouseschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"Inter denominational"|183|86|"4-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
101|"Liverpool College"|"Queens Drive, Mossley Hill"|""|"0"|"London & Greater London"|"L18 8BG"|"01517244000"|"01517243154"|"www.liverpoolcollege.org.uk"|"admin@liverpoolcollege.org.uk"|"Co-Ed"|"Independent School"|"All"|"Church of England"|747|9|"16-19"|"20120806190151"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
102|"Living Learning English"|"20 Portland Square"|"UK"|"4"|"Bristol"|"BS2 8SJ"|"117 904 2483"|"117 904 2483"|"www.livingenglish.com"|"info@livingenglish.com"|""|""|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
103|"Llandovery College"|""|"UK"|"50"|"Carmarthenshire"|"SA20 0EE"|"1550 723 000"|"1550 723 002"|"www.llandoverycollege.com"|"mail@LlandoveryCollege.com"|"Co-Ed"|"Independent School"|"All"|"Church in Wales"|313|137|"4-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
104|"Lomond School"|"10 Stafford Street"|"Scotland"|"56"|"Argyll & Bute"|"G84 9JX"|"01436672476"|"01436678320"|"www.lomond-school.org/"|""|"Co-Ed"|"Independent School"|"All"|"Non denominational"|555|59|"11-18"|"20120806190152"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
105|"Loughborough College"|"Radmoor Road"|"UK"|"24"|"Leicestershire"|"LE11 3BT"|"1509 215 831"|""|"www.loucoll.ac.uk"|"loucoll@loucoll.ac.uk"|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
106|"Luckley-Oakfield School"|"Luckley Road"|"UK"|"3"|"Berkshire"|"RG40 3EU"|"0118 978 4175"|"0118 977 0305"|"www.luckley.wokingham.sch.uk"|""|"Girls"|"Independent School"|"Senior"|"Anglican"|273|31|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
107|"Lucton School"|"Lucton"|""|"18"|"Herefordshire"|"HR6 9PN"|"1568782000"|"056882000"|"www.luctonschool.org"|"admissions@luctonschool.org"|"Co-Ed"|"Independent School"|"All"|"Christian"|280|67|"7-19"|"20120806190152"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
108|"Malvern College"|"College Road"|"UK"|"45"|"Worcestershire"|"WR14 3DF"|"1684 581 500"|"1684 581 617"|"www.malcol.org"|"enquiries@malcol.org"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|649|518|"13-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
109|"Malvern St James Girls' School"|"15 Avenue Road"|"UK"|"45"|"Worcestershire"|"WR14 3BA"|""|""|"www.malvernstjames.co.uk"|""|"Girls"|"Independent School"|"Senior"|"Inter denominational"|363|154|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
813|"St. John's-on-the-Hill"|"Tutshill"|"UK"|"Chepstow"|"Gloucestershire"|"NP16 7LE"|""|""|"www.stjohnsonthehill.co.uk"|"info@stjohnsonthehill.co.uk"|"Co-Ed"|"Independent School"|"Prep"|"Church of England"|443|22|"7-13"|"20120806190151"|""|""|0|0|17|"Y"|"Y"|"Y"|""|"***********************"|""
110|"Manchester College (The)"|"International Office, Nicholls House, Hyde Road"|"UK"|"16"|"Greater Manchester"|"M12 6BA"|"0161 455 2434"|"0161 9532955"|"www.ccm.ac.uk"|"international@themanchestercollege.ac.uk"|"Co-Ed"|""|""|""|0|0|""|"20120806190149"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
111|"Mander Portman Woodward (MPW)"|"MPW China Office, Room 1502, Portman Tower"|""|"0"|"Kent"|"315040"|"86 574 8774 2358"|"86 574 8774 2368"|"www.mpw.co.uk"|""|"Co-Ed"|""|""|"Non denominational"|580|0|"16-20"|"20120806190152"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
112|"Mander Portman Woodward (MPW)"|"MPW China Office, Room 1502, Portman Tower"|"UK"|"0"|"Kent"|"315040"|"86 574 8774 2358"|"86 574 8774 2368"|"www.mpw.co.uk"|""|"Co-Ed"|""|""|"Non denominational"|580|0|"16-20"|"20130105120326"|"AA00032"|"3 campuses:
 
MPW London
 90-92 Queen's Gate, London SW7 5AB
 tel: 44 207 835 1355
 
MPW Birmingham
 17-18 Greenfield Crescent, Birmingham B15 3AU
 tel: 44 121 454 6433
 
MPW Cambridge
 3-4 Brookside, Cambridge CB2 1JE
 tel: 44 1223 350 158
 MPW Licence number 7YTJR3CX9
 


--------------------------------------------------------------------------------




FEE"|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
138|"Our World English Schools"|"South Tower, 26 Elmfield Road"|""|"0"|"Shropshire"|"BR1 1LR"|"20 7868 1737"|"20 7868 1727"|"www.ourworldenglish.com"|"info@ourworldenglish.com"|"Co-Ed"|"Summer School"|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
139|"Oxfordshire School of Art And Design"|"Oxfordshire School of Art And Design"|""|"0"|"Oxfordshire"|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
113|"Mander Portman Woodward (MPW)"|"MPW China Office, Room 1502, Portman Tower"|"UK"|"No.48 North Caihong Road, Ningbo, Zhejiang"|"Kent"|"315040"|"86 574 8774 2358"|"86 574 8774 2368"|"www.mpw.co.uk"|""|"Co-Ed"|""|""|"Non denominational"|580|0|"16-20"|"20130105120355"|"AA00032"|"3 campuses:
 
MPW London
 90-92 Queen's Gate, London SW7 5AB
 tel: 44 207 835 1355
 
MPW Birmingham
 17-18 Greenfield Crescent, Birmingham B15 3AU
 tel: 44 121 454 6433
 
MPW Cambridge
 3-4 Brookside, Cambridge CB2 1JE
 tel: 44 1223 350 158
 MPW Licence number 7YTJR3CX9
 


--------------------------------------------------------------------------------




FEE"|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
114|"Mark College"|"Mark Highbridge"|"UK"|"35"|"Somerset"|"TA9 4NP"|"1278 641 632"|"1278 641 426"|"www.markcollege.org.uk"|"markcollege@priorygroup.com"|"Boys"|"Independent School"|"All"|"Church of England"|83|55|"10-17"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
115|"Merchiston Castle School"|"Colinton"|"UK"|"60"|"Edinburgh"|"EH13 0PU"|"131 312 2200"|"131 441 6060"|"www.merchiston.co.uk"|"headmaster@merchiston.co.uk"|"Boys"|"Independent School"|"All"|"Inter denominational"|467|298|"8-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
116|"Methodist College"|"1 Malone Road"|""|"0"|"Edinburgh"|"BT9 6BY"|"28 9020-5205"|""|"www.methody.org"|"admissions@methody.org"|"Co-Ed"|"Independent School"|"All"|"Methodist"|2199|42|"8-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
117|"Malvern College"|"College Road"|"UK"|"45"|"Worcestershire"|"WR14 3DF"|"1684 581 500"|"1684 581 617"|"www.malcol.org"|"enquiries@malcol.org"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|649|518|"13-18"|"20130105120028"|"AA00032"|"HTS
 Our Sponsor Licence Number is: 2Y3KXR855
 [14 Apr 12] can use COLLEGE GUARDIANS"|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
118|"Epsom College"|"College Road"|"UK"|"39"|"Surrey"|"KT17 4JQ"|"1372 821234"|""|"www.epsomcollege.org.uk"|"info@epsomcollege.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|722|314|"13-18"|"20120806190149"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
119|"Millfield Enterprises"|"Millfield School"|""|"35"|"Somerset"|"BA16 0YD"|"1458444320"|"1458840584"|"www.millfieldenterprises.com"|"info@millfieldenterprises.com"|""|"Summer School"|""|""|0|0|""|"20120806190152"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
120|"Moira House Girls School"|"Upper Carlisle Road"|"UK"|"40"|"East Sussex"|"BN20 7TE"|"1323 644 144"|"1323 649 720"|"www.moirahouse.co.uk"|""|"Girls"|"Independent School"|"All"|"Inter denominational"|359|89|"8-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
121|"Monkton Combe School"|"Monkton Combe"|"UK"|"1"|"Bath & NE Somerset"|"BA2 7HG"|"1225 721 102"|"1225 721 181"|"www.monktoncombeschool.com"|"admissions@monkton.org.uk"|"Co-Ed"|"Independent School"|"Senior"|"Christian"|771|243|"7-19"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
122|"Moorland School"|"Ribblesdale Avenue"|"UK"|"23"|"Lancashire"|"BB7 2JA"|"1200 423 833"|"1200 429 339"|"www.moorlandschool.co.uk"|""|"Co-Ed"|"Independent School"|"All"|"Inter denominational"|203|40|"4-16"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
123|"Mount St Mary's College"|""|"UK"|"10"|"Derbyshire"|"S21 3YL"|"1246 433388"|"1246 435511"|"www.msmcollege.co.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Roman Catholic"|409|60|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
124|"New College"|"New College, Durham."|""|"0"|"Derbyshire"|""|""|""|""|""|"Co-Ed"|""|""|"Church of England"|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
125|"New Hall School"|"The Avenue, Boreham"|"UK"|"14"|"Essex"|"CM3 3HS"|"1245 467 588"|"1245 464 348"|"www.newhallschool.co.uk"|"admin@newhallschool.co.uk"|"Co-Ed"|"Independent School"|"All"|"Roman Catholic"|1049|234|"9-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
126|"Newcastle College"|"Rye Hill Campus, Scotswood Road"|""|"0"|"Essex"|"NE4 7SA"|"191 200 4000"|"191 200 4517"|"www.ncl-coll.ac.uk"|"enquiries@ncl-coll.ac.uk"|"Co-Ed"|"Further Education College"|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
127|"Newcastle College"|"Rye Hill Campus, Scotswood Road"|"UK"|"0"|"Essex"|"NE4 7SA"|"191 200 4000"|"191 200 4517"|"www.ncl-coll.ac.uk"|"enquiries@ncl-coll.ac.uk"|"Co-Ed"|"Further Education College"|""|""|0|0|""|"20130108114716"|"AA00032"|"[7 Dec 2012] 
Due to a number of changes to our Sixth Form Academy we will no longer be accepting international students to our A Level programme
 
Courses still offering for international students:English Language, Degrees in Engineering, Computing, Business, Hospitality, Travel & Tourism, Art & Design, MA Management & MBA and many more

 [27 Sept 2011]
 Newcastle College International - Master Course
 http://www.ncl-coll.ac.uk/international/courses-and-fees/international-mba.aspx 

HTS"|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
128|"Norman Court Preparatory School"|""|"UK"|"44"|"Wiltshire"|"SP5 1NH"|"1980 862345"|"1980 862082"|"www.normancourt.co.uk"|"office@normancourt.co.uk"|"Co-Ed"|"Independent School"|"Prep"|"Church of England"|183|34|"7-13"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
129|"Notre Dame Catholic Sixth Form College"|"St. Mark's Avenue"|""|"0"|"Hampshire"|"LS2 9BL"|"113 294 6644"|"113 294 6006"|"www.notredamecoll.ac.uk"|"Enquiries@notredamecoll.ac.uk"|"Co-Ed"|"Sixth Form College - Government"|""|"Roman Catholic"|1500|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
130|"Oakham School"|"Chapel Close, Oakham"|"UK"|"24"|"Leicestershire"|"LE15 6DT"|"1572 758 758"|"1572 758 595"|"www.oakham.rutland.sch.uk"|"admissions@oakham.rutland.sch.uk"|"Co-Ed"|"Independent School"|"All"|"Church of England"|1076|595|"10-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
131|"Oaklands College"|"Freepost 187"|""|"0"|"Leicestershire"|"AL1 3BR"|"1727 737175"|"1727 737273"|"www.oaklands.ac.uk"|"international@oaklands.ac.uk "|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
132|"Ockbrook School"|"The Settlement, Ockbrook"|""|"0"|"Leicestershire"|"DE72 3RJ"|"1332 673 532"|"1332 665 184"|"www.ockbrook.derby.sch.uk"|"jfowkes@admin.ockbrook.derby.sch.uk"|"Girls"|"Independent School"|"All"|"Moravian"|420|35|"9-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
133|"Old Swinford Hospital"|""|"UK"|"43"|"West Midlands"|"DY8 1QX"|"1384 817300"|"1384 441686"|"www.oshsch.com"|"reception@oshsch.com"|"Boys"|"Stabis School"|"Senior"|""|658|370|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
134|"Oratory School"|"Woodcote"|"UK"|"3"|"Berkshire"|"RG8 0PJ"|"1491 683 500"|"1491 680 020"|"www.oratory.co.uk"|"enquiries@oratory.co.uk"|"Boys"|"Independent School"|"Senior"|"Roman Catholic"|400|201|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
135|"Orpington College"|"The Walnuts High Street, Orpington College"|"UK"|"22"|"Kent"|"BR6 0TE"|"1689 899700"|"1689 877949"|"www.orpington.ac.uk"|"enquiries@orpington.ac.uk"|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
136|"Oswestry School"|"Upper Brook Street"|"UK"|"34"|"Shropshire"|"SY11 2TL"|"1691 655 711"|"01691 671194"|"www.oswestryschool.org.uk"|"enquiries@oswestryschool.org.uk"|"Co-Ed"|"Independent School"|"All"|"Non denominational"|364|86|"9-19"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
137|"Oundle School"|"Great Hall, New Street"|""|"0"|"Shropshire"|"PE8 4GH"|"1832 277122"|"1832 277123"|"www.oundleschool.org.uk"|""|"Co-Ed"|"Independent School"|"Senior"|"Church of England"|1113|862|"11-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
140|"Cardiff Sixth Form College"|"1&3 Trinity Court, 21-27, Newport Road"|"UK"|"."|"Dorset"|"CF24 0AF"|"02920493121"|""|"www.ccoex.com/"|"enquiries@ccoex.com"|"Co-Ed"|"Independent College"|""|"Non denominational"|146|112|"15-19"|"20121211110705"|"AA00032"|"Fee: GBP 27000/ year, students are asked to pay in two installments, first in 1st week of August, second in Feb. AS Results will not provide to students who have not paid the 1st installment of the second year. [29 Oct 2012]
 Please be awared that a change in term date has been found in School Website, details listed under supplementary info section [10 March 2012]
 Sept 2012 Entry: the induction will commence on the 28th August [10 Jan 2012] 
The College has arranged for the police to attend on our Induction Day to sort out all students police registration [31 Aug 2012]
 HTS"|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
141|"Padworth College"|"Padworth"|"UK"|"3"|"Berkshire"|"RG7 4NR"|"118 983 2644 / 1189 832645"|"118 983 4515"|"www.padworth.com"|"info@padworth.com"|"Co-Ed"|"Independent School"|"Senior"|"Non denominational"|104|80|"13-19"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
142|"Park College"|"Park College, Eastbourne"|""|"0"|"Berkshire"|""|""|""|""|""|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
143|"Park School (The)"|"Yeovil"|"UK"|"35"|"Somerset"|"BA20 1DH"|"1935 423 514"|"1935 411 257"|"www.parkschool.com/"|"admin@parkschool.com"|"Co-Ed"|"Independent School"|"All"|"Inter denominational"|248|28|"7-18"|"20120806190152"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
144|"Perth College"|"Crieff Road"|""|"0"|"Somerset"|"PH1 2NX"|"1738 877753"|""|"http://www.perth.ac.uk"|""|"Co-Ed"|""|""|""|0|0|""|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
145|"Peter Symonds' Sixth Form College"|"Owens Road"|"UK"|"17"|"Hampshire"|"SO22 6RZ"|"1962 857500"|"1962 857501"|"www.psc.ac.uk"|"psc@psc.ac.uk"|"Co-Ed"|"Stabis School"|"Senior"|""|2800|80|"16-19"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
146|"Peterborough Regional College"|"Park Crescent"|""|"0"|"Hampshire"|"PE1 4DZ"|"8458 728722"|"1733 767986"|"www.peterborough.ac.uk"|"info@peterborough.ac.uk"|"Co-Ed"|""|""|""|0|0|""|"20120806190151"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
147|"Peterborough School (The)"|"Thorpe Road"|""|"0"|"Hampshire"|"PE3 6JF"|"1733 343357"|"1733 355710"|"www.peterboroughhigh.co.uk"|""|"Girls"|"Independent School"|"All"|""|355|30|"8-18"|"20120806190150"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
148|"Pipers Corner School"|"Great Kingshill"|"UK"|"5"|"Buckinghamshire"|"HP15 6LP"|"1494 718255"|"1494 719806"|"www.piperscorner.co.uk"|"theschool@piperscorner.co.uk"|"Girls"|"Independent School"|"All"|"Church of England"|484|33|"8-18"|"20120806190151"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
149|"Plymouth College"|"Ford Park"|"UK"|"11"|"Devon"|"PL4 6RN"|"1752 203 300"|"1752 203 246"|"www.plymouthcollege.com"|"mail@plymouthcollege.com"|"Co-Ed"|"Independent School"|"Senior"|"Christian"|546|122|"11-18"|"20120806190151"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
150|"Polam Hall School"|"Grange Road"|"UK"|"13"|"County Durham"|"DL1 5PA"|"1325 463 383"|"1325 383 539"|"www.polamhall.com"|"information@polamhall.com"|"Co-Ed"|"Independent School"|"All"|"Non denominational"|317|40|"9-18"|"20120806190151"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
151|"Princess Helena College (The)"|"Preston"|"UK"|"19"|"Hertfordshire"|"SG4 7RT"|"1462 432 100"|"1462 432 871"|"www.princesshelenacollege.co.uk"|"head@princesshelenacollege.co.uk"|"Girls"|"Independent School"|"Senior"|"Church of England"|193|56|"11-18"|"20120806190152"|""|""|0|0|18|"Y"|"Y"|"Y"|""|"***********************"|""
